dsei,polo_base,year,birth_total_live_births,child_mort_imr,child_mort_congenital_Q_per1k,child_mort_circulatory_I_per1k,child_mort_endocrine_E_per1k,child_mort_external_VWXY_per1k
TOCANTINS,FORMOSO DO ARAGUAIA,2018,57,35.08771929824561,0,0,0,0
TOCANTINS,FORMOSO DO ARAGUAIA,2019,55,18.18181818181818,0,0,0,0
TOCANTINS,FORMOSO DO ARAGUAIA,2020,57,NA,NA,NA,NA,NA
TOCANTINS,FORMOSO DO ARAGUAIA,2021,54,NA,NA,NA,NA,NA
TOCANTINS,FORMOSO DO ARAGUAIA,2022,64,NA,NA,NA,NA,NA
TOCANTINS,GOIATINS,2000,NA,NA,NA,NA,NA,NA
TOCANTINS,GOIATINS,2001,NA,NA,NA,NA,NA,NA
TOCANTINS,GOIATINS,2002,NA,NA,NA,NA,NA,NA
TOCANTINS,GOIATINS,2005,NA,NA,NA,NA,NA,NA
TOCANTINS,GOIATINS,2007,NA,NA,NA,NA,NA,NA
TOCANTINS,GOIATINS,2008,NA,NA,NA,NA,NA,NA
TOCANTINS,GOIATINS,2009,NA,NA,NA,NA,NA,NA
TOCANTINS,GOIATINS,2010,24,0,0,0,0,0
TOCANTINS,GOIATINS,2011,12,0,0,0,0,0
TOCANTINS,GOIATINS,2012,24,0,0,0,0,0
TOCANTINS,GOIATINS,2013,52,0,0,0,0,0
TOCANTINS,GOIATINS,2014,51,0,0,0,0,0
TOCANTINS,GOIATINS,2015,67,0,0,0,0,0
TOCANTINS,GOIATINS,2016,47,0,0,0,0,0
TOCANTINS,GOIATINS,2017,53,0,0,0,0,0
TOCANTINS,GOIATINS,2018,81,0,0,0,0,0
TOCANTINS,GOIATINS,2019,38,0,0,0,0,0
TOCANTINS,GOIATINS,2020,22,NA,NA,NA,NA,NA
TOCANTINS,GOIATINS,2021,5,NA,NA,NA,NA,NA
TOCANTINS,GOIATINS,2022,16,NA,NA,NA,NA,NA
TOCANTINS,ITACAJÁ,2000,NA,NA,NA,NA,NA,NA
TOCANTINS,ITACAJÁ,2001,NA,NA,NA,NA,NA,NA
TOCANTINS,ITACAJÁ,2002,NA,NA,NA,NA,NA,NA
TOCANTINS,ITACAJÁ,2005,NA,NA,NA,NA,NA,NA
TOCANTINS,ITACAJÁ,2007,NA,NA,NA,NA,NA,NA
TOCANTINS,ITACAJÁ,2008,NA,NA,NA,NA,NA,NA
TOCANTINS,ITACAJÁ,2009,NA,NA,NA,NA,NA,NA
TOCANTINS,ITACAJÁ,2010,114,78.94736842105263,0,0,8.771929824561402,0
TOCANTINS,ITACAJÁ,2011,101,99.009900990099,9.9009900990099,0,9.9009900990099,0
TOCANTINS,ITACAJÁ,2012,127,70.86614173228347,0,0,0,0
TOCANTINS,ITACAJÁ,2013,227,39.647577092511014,4.405286343612335,4.405286343612335,4.405286343612335,0
TOCANTINS,ITACAJÁ,2014,366,21.85792349726776,0,0,0,0
TOCANTINS,ITACAJÁ,2015,284,10.56338028169014,0,0,0,0
TOCANTINS,ITACAJÁ,2016,213,4.694835680751174,0,0,0,0
TOCANTINS,ITACAJÁ,2017,272,18.38235294117647,3.676470588235294,0,0,3.676470588235294
TOCANTINS,ITACAJÁ,2018,289,10.38062283737024,3.4602076124567476,0,0,0
TOCANTINS,ITACAJÁ,2019,208,24.03846153846154,4.807692307692308,0,0,0
TOCANTINS,ITACAJÁ,2020,172,NA,NA,NA,NA,NA
TOCANTINS,ITACAJÁ,2021,105,NA,NA,NA,NA,NA
TOCANTINS,ITACAJÁ,2022,92,NA,NA,NA,NA,NA
TOCANTINS,SANTA FE DO ARAGUAIA,2000,NA,NA,NA,NA,NA,NA
TOCANTINS,SANTA FE DO ARAGUAIA,2001,NA,NA,NA,NA,NA,NA
TOCANTINS,SANTA FE DO ARAGUAIA,2002,NA,NA,NA,NA,NA,NA
TOCANTINS,SANTA FE DO ARAGUAIA,2005,NA,NA,NA,NA,NA,NA
TOCANTINS,SANTA FE DO ARAGUAIA,2007,NA,NA,NA,NA,NA,NA
TOCANTINS,SANTA FE DO ARAGUAIA,2008,NA,NA,NA,NA,NA,NA
TOCANTINS,SANTA FE DO ARAGUAIA,2009,NA,NA,NA,NA,NA,NA
TOCANTINS,SANTA FE DO ARAGUAIA,2010,15,0,0,0,0,0
TOCANTINS,SANTA FE DO ARAGUAIA,2011,18,0,0,0,0,0
TOCANTINS,SANTA FE DO ARAGUAIA,2012,15,0,0,0,0,0
TOCANTINS,SANTA FE DO ARAGUAIA,2013,9,0,0,0,0,0
TOCANTINS,SANTA FE DO ARAGUAIA,2014,10,0,0,0,0,0
TOCANTINS,SANTA FE DO ARAGUAIA,2015,14,0,0,0,0,0
TOCANTINS,SANTA FE DO ARAGUAIA,2016,14,0,0,0,0,0
TOCANTINS,SANTA FE DO ARAGUAIA,2017,12,0,0,0,0,0
TOCANTINS,SANTA FE DO ARAGUAIA,2018,14,0,0,0,0,0
TOCANTINS,SANTA FE DO ARAGUAIA,2019,7,0,0,0,0,0
TOCANTINS,SANTA FE DO ARAGUAIA,2020,12,NA,NA,NA,NA,NA
TOCANTINS,SANTA FE DO ARAGUAIA,2021,10,NA,NA,NA,NA,NA
TOCANTINS,SANTA FE DO ARAGUAIA,2022,9,NA,NA,NA,NA,NA
TOCANTINS,SANTA FE DO ARAGUAIA,2023,NA,NA,NA,NA,NA,NA
TOCANTINS,TOCANTINÓPOLIS,2000,NA,NA,NA,NA,NA,NA
TOCANTINS,TOCANTINÓPOLIS,2001,NA,NA,NA,NA,NA,NA
TOCANTINS,TOCANTINÓPOLIS,2002,NA,NA,NA,NA,NA,NA
TOCANTINS,TOCANTINÓPOLIS,2005,NA,NA,NA,NA,NA,NA
TOCANTINS,TOCANTINÓPOLIS,2007,NA,NA,NA,NA,NA,NA
TOCANTINS,TOCANTINÓPOLIS,2008,NA,NA,NA,NA,NA,NA
TOCANTINS,TOCANTINÓPOLIS,2009,NA,NA,NA,NA,NA,NA
TOCANTINS,TOCANTINÓPOLIS,2010,95,115.78947368421052,0,0,0,0
TOCANTINS,TOCANTINÓPOLIS,2011,128,78.125,7.8125,0,0,0
TOCANTINS,TOCANTINÓPOLIS,2012,111,27.027027027027028,0,0,0,0
TOCANTINS,TOCANTINÓPOLIS,2013,124,40.32258064516129,0,8.064516129032258,0,0
TOCANTINS,TOCANTINÓPOLIS,2014,129,23.25581395348837,0,0,0,0
TOCANTINS,TOCANTINÓPOLIS,2015,124,16.129032258064516,0,0,0,0
TOCANTINS,TOCANTINÓPOLIS,2016,100,30,0,10,10,0
TOCANTINS,TOCANTINÓPOLIS,2017,110,9.09090909090909,0,0,0,0
TOCANTINS,TOCANTINÓPOLIS,2018,77,0,0,0,0,0
TOCANTINS,TOCANTINÓPOLIS,2019,101,19.8019801980198,0,0,0,0
TOCANTINS,TOCANTINÓPOLIS,2020,76,NA,NA,NA,NA,NA
TOCANTINS,TOCANTINÓPOLIS,2021,114,NA,NA,NA,NA,NA
TOCANTINS,TOCANTINÓPOLIS,2022,70,NA,NA,NA,NA,NA
TOCANTINS,TOCANTÍNIA,2000,NA,NA,NA,NA,NA,NA
TOCANTINS,TOCANTÍNIA,2001,NA,NA,NA,NA,NA,NA
TOCANTINS,TOCANTÍNIA,2002,NA,NA,NA,NA,NA,NA
TOCANTINS,TOCANTÍNIA,2005,NA,NA,NA,NA,NA,NA
TOCANTINS,TOCANTÍNIA,2007,NA,NA,NA,NA,NA,NA
TOCANTINS,TOCANTÍNIA,2008,NA,NA,NA,NA,NA,NA
TOCANTINS,TOCANTÍNIA,2009,NA,NA,NA,NA,NA,NA
TOCANTINS,TOCANTÍNIA,2010,115,17.391304347826086,0,0,0,0
TOCANTINS,TOCANTÍNIA,2011,146,54.7945205479452,0,6.8493150684931505,0,0
TOCANTINS,TOCANTÍNIA,2012,137,21.897810218978105,0,0,7.299270072992701,0
TOCANTINS,TOCANTÍNIA,2013,150,20,0,6.666666666666667,0,0
TOCANTINS,TOCANTÍNIA,2014,123,8.130081300813009,0,0,0,0
TOCANTINS,TOCANTÍNIA,2015,162,6.172839506172839,0,0,0,0
TOCANTINS,TOCANTÍNIA,2016,105,9.5238095238095255,0,0,0,0
TOCANTINS,TOCANTÍNIA,2017,127,15.748031496062993,0,0,0,0
TOCANTINS,TOCANTÍNIA,2018,152,6.578947368421052,0,0,0,0
TOCANTINS,TOCANTÍNIA,2019,115,26.08695652173913,0,0,0,0
TOCANTINS,TOCANTÍNIA,2020,139,NA,NA,NA,NA,NA
TOCANTINS,TOCANTÍNIA,2021,120,NA,NA,NA,NA,NA
TOCANTINS,TOCANTÍNIA,2022,115,NA,NA,NA,NA,NA
TOCANTINS,TOCANTÍNIA,2023,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,ALTO CURUÇÁ,2000,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,ALTO CURUÇÁ,2001,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,ALTO CURUÇÁ,2002,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,ALTO CURUÇÁ,2005,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,ALTO CURUÇÁ,2007,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,ALTO CURUÇÁ,2008,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,ALTO CURUÇÁ,2009,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,ALTO CURUÇÁ,2010,9,111.1111111111111,111.1111111111111,0,0,0
VALE DO JAVARI,ALTO CURUÇÁ,2011,15,66.66666666666667,0,0,0,0
VALE DO JAVARI,ALTO CURUÇÁ,2012,12,83.33333333333333,0,0,0,0
VALE DO JAVARI,ALTO CURUÇÁ,2013,13,76.92307692307693,0,0,0,0
VALE DO JAVARI,ALTO CURUÇÁ,2014,13,76.92307692307693,0,76.92307692307693,0,0
VALE DO JAVARI,ALTO CURUÇÁ,2015,14,0,0,0,0,0
VALE DO JAVARI,ALTO CURUÇÁ,2016,9,111.1111111111111,0,0,0,0
VALE DO JAVARI,ALTO CURUÇÁ,2017,13,76.92307692307693,0,0,0,0
VALE DO JAVARI,ALTO CURUÇÁ,2018,15,0,0,0,0,0
VALE DO JAVARI,ALTO CURUÇÁ,2019,12,83.33333333333333,83.33333333333333,0,0,0
VALE DO JAVARI,ALTO CURUÇÁ,2020,11,NA,NA,NA,NA,NA
VALE DO JAVARI,ALTO CURUÇÁ,2021,11,NA,NA,NA,NA,NA
VALE DO JAVARI,ALTO CURUÇÁ,2022,14,NA,NA,NA,NA,NA
VALE DO JAVARI,ALTO ITUÍ,2000,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,ALTO ITUÍ,2001,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,ALTO ITUÍ,2002,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,ALTO ITUÍ,2005,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,ALTO ITUÍ,2007,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,ALTO ITUÍ,2008,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,ALTO ITUÍ,2009,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,ALTO ITUÍ,2010,20,100,0,0,0,0
VALE DO JAVARI,ALTO ITUÍ,2011,21,47.61904761904761,0,0,0,0
VALE DO JAVARI,ALTO ITUÍ,2012,41,24.390243902439025,0,0,0,0
VALE DO JAVARI,ALTO ITUÍ,2013,14,71.42857142857143,0,0,71.42857142857143,0
VALE DO JAVARI,ALTO ITUÍ,2014,31,32.25806451612903,0,0,0,0
VALE DO JAVARI,ALTO ITUÍ,2015,20,50,0,0,0,0
VALE DO JAVARI,ALTO ITUÍ,2016,20,50,0,0,0,0
VALE DO JAVARI,ALTO ITUÍ,2017,38,105.26315789473684,26.31578947368421,26.31578947368421,0,0
VALE DO JAVARI,ALTO ITUÍ,2018,17,58.8235294117647,0,0,0,0
VALE DO JAVARI,ALTO ITUÍ,2019,21,47.61904761904761,0,0,0,0
VALE DO JAVARI,ALTO ITUÍ,2020,16,NA,NA,NA,NA,NA
VALE DO JAVARI,ALTO ITUÍ,2021,12,NA,NA,NA,NA,NA
VALE DO JAVARI,ALTO ITUÍ,2022,17,NA,NA,NA,NA,NA
VALE DO JAVARI,ITACOAÍ,2000,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,ITACOAÍ,2001,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,ITACOAÍ,2002,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,ITACOAÍ,2005,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,ITACOAÍ,2007,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,ITACOAÍ,2008,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,ITACOAÍ,2009,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,ITACOAÍ,2010,36,111.1111111111111,0,27.777777777777775,0,0
VALE DO JAVARI,ITACOAÍ,2011,44,90.9090909090909,22.727272727272727,0,22.727272727272727,0
VALE DO JAVARI,ITACOAÍ,2012,49,0,0,0,0,0
VALE DO JAVARI,ITACOAÍ,2013,27,37.03703703703704,0,0,37.03703703703704,0
VALE DO JAVARI,ITACOAÍ,2014,45,44.44444444444444,0,0,0,0
VALE DO JAVARI,ITACOAÍ,2015,71,42.25352112676056,0,0,0,0
VALE DO JAVARI,ITACOAÍ,2016,45,44.44444444444444,0,0,0,0
VALE DO JAVARI,ITACOAÍ,2017,36,83.33333333333333,0,0,0,0
VALE DO JAVARI,ITACOAÍ,2018,64,46.875,15.625,0,0,0
VALE DO JAVARI,ITACOAÍ,2019,28,35.714285714285715,0,0,0,0
VALE DO JAVARI,ITACOAÍ,2020,49,NA,NA,NA,NA,NA
VALE DO JAVARI,ITACOAÍ,2021,50,NA,NA,NA,NA,NA
VALE DO JAVARI,ITACOAÍ,2022,44,NA,NA,NA,NA,NA
VALE DO JAVARI,JAQUIRANA,2000,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,JAQUIRANA,2001,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,JAQUIRANA,2002,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,JAQUIRANA,2005,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,JAQUIRANA,2007,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,JAQUIRANA,2008,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,JAQUIRANA,2009,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,JAQUIRANA,2010,63,47.61904761904761,0,0,0,0
VALE DO JAVARI,JAQUIRANA,2011,45,111.1111111111111,0,0,0,0
VALE DO JAVARI,JAQUIRANA,2012,57,17.543859649122805,0,0,0,0
VALE DO JAVARI,JAQUIRANA,2013,75,66.66666666666667,0,0,0,0
VALE DO JAVARI,JAQUIRANA,2014,71,42.25352112676056,0,0,0,0
VALE DO JAVARI,JAQUIRANA,2015,53,37.73584905660377,0,18.867924528301884,0,0
VALE DO JAVARI,JAQUIRANA,2016,73,0,0,0,0,0
VALE DO JAVARI,JAQUIRANA,2017,58,86.20689655172414,0,0,34.48275862068965,0
VALE DO JAVARI,JAQUIRANA,2018,58,0,0,0,0,0
VALE DO JAVARI,JAQUIRANA,2019,54,55.55555555555555,18.51851851851852,18.51851851851852,0,0
VALE DO JAVARI,JAQUIRANA,2020,53,NA,NA,NA,NA,NA
VALE DO JAVARI,JAQUIRANA,2021,59,NA,NA,NA,NA,NA
VALE DO JAVARI,JAQUIRANA,2022,56,NA,NA,NA,NA,NA
VALE DO JAVARI,MÉDIO CURUÇA,2000,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,MÉDIO CURUÇA,2001,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,MÉDIO CURUÇA,2002,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,MÉDIO CURUÇA,2005,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,MÉDIO CURUÇA,2007,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,MÉDIO CURUÇA,2008,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,MÉDIO CURUÇA,2009,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,MÉDIO CURUÇA,2010,24,0,0,0,0,0
VALE DO JAVARI,MÉDIO CURUÇA,2011,17,0,0,0,0,0
VALE DO JAVARI,MÉDIO CURUÇA,2012,29,0,0,0,0,0
VALE DO JAVARI,MÉDIO CURUÇA,2013,17,58.8235294117647,0,0,0,0
VALE DO JAVARI,MÉDIO CURUÇA,2014,35,28.57142857142857,0,0,0,0
VALE DO JAVARI,MÉDIO CURUÇA,2015,31,0,0,0,0,0
VALE DO JAVARI,MÉDIO CURUÇA,2016,24,0,0,0,0,0
VALE DO JAVARI,MÉDIO CURUÇA,2017,24,0,0,0,0,0
VALE DO JAVARI,MÉDIO CURUÇA,2018,30,33.333333333333336,0,0,0,0
VALE DO JAVARI,MÉDIO CURUÇA,2019,24,0,0,0,0,0
VALE DO JAVARI,MÉDIO CURUÇA,2020,15,NA,NA,NA,NA,NA
VALE DO JAVARI,MÉDIO CURUÇA,2021,21,NA,NA,NA,NA,NA
VALE DO JAVARI,MÉDIO CURUÇA,2022,13,NA,NA,NA,NA,NA
VALE DO JAVARI,MÉDIO ITUÍ,2000,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,MÉDIO ITUÍ,2001,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,MÉDIO ITUÍ,2002,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,MÉDIO ITUÍ,2005,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,MÉDIO ITUÍ,2007,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,MÉDIO ITUÍ,2008,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,MÉDIO ITUÍ,2009,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,MÉDIO ITUÍ,2010,28,71.42857142857143,35.714285714285715,0,0,0
VALE DO JAVARI,MÉDIO ITUÍ,2011,32,187.5,0,0,31.25,0
VALE DO JAVARI,MÉDIO ITUÍ,2012,30,66.66666666666667,0,0,0,0
VALE DO JAVARI,MÉDIO ITUÍ,2013,40,125,25,25,0,0
VALE DO JAVARI,MÉDIO ITUÍ,2014,55,54.54545454545454,0,0,0,0
VALE DO JAVARI,MÉDIO ITUÍ,2015,42,0,0,0,0,0
VALE DO JAVARI,MÉDIO ITUÍ,2016,21,0,0,0,0,0
VALE DO JAVARI,MÉDIO ITUÍ,2017,31,64.51612903225806,0,0,0,32.25806451612903
VALE DO JAVARI,MÉDIO ITUÍ,2018,39,153.84615384615387,25.64102564102564,0,0,25.64102564102564
VALE DO JAVARI,MÉDIO ITUÍ,2019,26,115.3846153846154,0,0,0,0
VALE DO JAVARI,MÉDIO ITUÍ,2020,30,NA,NA,NA,NA,NA
VALE DO JAVARI,MÉDIO ITUÍ,2021,40,NA,NA,NA,NA,NA
VALE DO JAVARI,MÉDIO ITUÍ,2022,22,NA,NA,NA,NA,NA
VALE DO JAVARI,MÉDIO JAVARI,2000,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,MÉDIO JAVARI,2001,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,MÉDIO JAVARI,2002,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,MÉDIO JAVARI,2005,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,MÉDIO JAVARI,2007,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,MÉDIO JAVARI,2008,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,MÉDIO JAVARI,2009,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,MÉDIO JAVARI,2010,25,240,80,0,80,0
VALE DO JAVARI,MÉDIO JAVARI,2011,36,83.33333333333333,0,0,0,0
VALE DO JAVARI,MÉDIO JAVARI,2012,43,69.76744186046511,0,23.25581395348837,23.25581395348837,0
VALE DO JAVARI,MÉDIO JAVARI,2013,26,38.46153846153847,0,38.46153846153847,0,0
VALE DO JAVARI,MÉDIO JAVARI,2014,54,55.55555555555555,0,18.51851851851852,0,0
VALE DO JAVARI,MÉDIO JAVARI,2015,34,147.05882352941177,0,0,0,0
VALE DO JAVARI,MÉDIO JAVARI,2016,40,0,0,0,0,0
VALE DO JAVARI,MÉDIO JAVARI,2017,34,58.8235294117647,0,0,0,29.41176470588235
VALE DO JAVARI,MÉDIO JAVARI,2018,35,28.57142857142857,0,0,0,0
VALE DO JAVARI,MÉDIO JAVARI,2019,28,35.714285714285715,0,0,0,0
VALE DO JAVARI,MÉDIO JAVARI,2020,38,NA,NA,NA,NA,NA
VALE DO JAVARI,MÉDIO JAVARI,2021,30,NA,NA,NA,NA,NA
VALE DO JAVARI,MÉDIO JAVARI,2022,30,NA,NA,NA,NA,NA
VALE DO JAVARI,SEDE DO DSEI VALE DO JAVARI,2000,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,SEDE DO DSEI VALE DO JAVARI,2001,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,SEDE DO DSEI VALE DO JAVARI,2002,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,SEDE DO DSEI VALE DO JAVARI,2005,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,SEDE DO DSEI VALE DO JAVARI,2007,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,SEDE DO DSEI VALE DO JAVARI,2008,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,SEDE DO DSEI VALE DO JAVARI,2009,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,SEDE DO DSEI VALE DO JAVARI,2010,1,0,0,0,0,0
VALE DO JAVARI,SEDE DO DSEI VALE DO JAVARI,2011,1,1000,0,0,0,0
VALE DO JAVARI,SEDE DO DSEI VALE DO JAVARI,2012,4,0,0,0,0,0
VALE DO JAVARI,SEDE DO DSEI VALE DO JAVARI,2013,3,0,0,0,0,0
VALE DO JAVARI,SEDE DO DSEI VALE DO JAVARI,2014,5,0,0,0,0,0
VALE DO JAVARI,SEDE DO DSEI VALE DO JAVARI,2015,3,0,0,0,0,0
VALE DO JAVARI,SEDE DO DSEI VALE DO JAVARI,2016,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,SEDE DO DSEI VALE DO JAVARI,2017,1,0,0,0,0,0
VALE DO JAVARI,SEDE DO DSEI VALE DO JAVARI,2018,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,SEDE DO DSEI VALE DO JAVARI,2019,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,SEDE DO DSEI VALE DO JAVARI,2020,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,SEDE DO DSEI VALE DO JAVARI,2021,NA,NA,NA,NA,NA,NA
VALE DO JAVARI,SEDE DO DSEI VALE DO JAVARI,2022,NA,NA,NA,NA,NA,NA
VILHENA,ARIPUANÃ,2000,NA,NA,NA,NA,NA,NA
VILHENA,ARIPUANÃ,2001,NA,NA,NA,NA,NA,NA
VILHENA,ARIPUANÃ,2002,NA,NA,NA,NA,NA,NA
VILHENA,ARIPUANÃ,2005,NA,NA,NA,NA,NA,NA
VILHENA,ARIPUANÃ,2007,NA,NA,NA,NA,NA,NA
VILHENA,ARIPUANÃ,2008,NA,NA,NA,NA,NA,NA
VILHENA,ARIPUANÃ,2009,NA,NA,NA,NA,NA,NA
VILHENA,ARIPUANÃ,2010,24,83.33333333333333,0,0,0,0
VILHENA,ARIPUANÃ,2011,21,0,0,0,0,0
VILHENA,ARIPUANÃ,2012,28,35.714285714285715,0,0,35.714285714285715,0
VILHENA,ARIPUANÃ,2013,20,0,0,0,0,0
VILHENA,ARIPUANÃ,2014,21,0,0,0,0,0
VILHENA,ARIPUANÃ,2015,20,50,0,0,0,0
VILHENA,ARIPUANÃ,2016,21,47.61904761904761,0,0,0,0
VILHENA,ARIPUANÃ,2017,8,125,0,0,0,0
VILHENA,ARIPUANÃ,2018,20,0,0,0,0,0
VILHENA,ARIPUANÃ,2019,15,0,0,0,0,0
VILHENA,ARIPUANÃ,2020,8,NA,NA,NA,NA,NA
VILHENA,ARIPUANÃ,2021,15,NA,NA,NA,NA,NA
VILHENA,ARIPUANÃ,2022,18,NA,NA,NA,NA,NA
VILHENA,ARIPUANÃ,2023,NA,NA,NA,NA,NA,NA
VILHENA,CACOAL,2000,NA,NA,NA,NA,NA,NA
VILHENA,CACOAL,2001,NA,NA,NA,NA,NA,NA
VILHENA,CACOAL,2002,NA,NA,NA,NA,NA,NA
VILHENA,CACOAL,2005,NA,NA,NA,NA,NA,NA
VILHENA,CACOAL,2007,NA,NA,NA,NA,NA,NA
VILHENA,CACOAL,2008,NA,NA,NA,NA,NA,NA
VILHENA,CACOAL,2009,NA,NA,NA,NA,NA,NA
VILHENA,CACOAL,2010,97,82.47422680412372,10.309278350515465,0,0,0
VILHENA,CACOAL,2011,110,27.27272727272727,0,0,0,0
VILHENA,CACOAL,2012,104,28.846153846153847,9.615384615384617,9.615384615384617,0,0
VILHENA,CACOAL,2013,90,22.22222222222222,0,0,0,0
VILHENA,CACOAL,2014,90,33.333333333333336,0,11.11111111111111,0,0
VILHENA,CACOAL,2015,69,14.492753623188406,0,0,0,0
VILHENA,CACOAL,2016,76,26.31578947368421,0,0,0,0
VILHENA,CACOAL,2017,72,27.777777777777775,13.888888888888888,0,0,0
VILHENA,CACOAL,2018,68,58.8235294117647,14.705882352941176,0,0,0
VILHENA,CACOAL,2019,74,27.027027027027028,0,0,0,0
VILHENA,CACOAL,2020,71,NA,NA,NA,NA,NA
VILHENA,CACOAL,2021,83,NA,NA,NA,NA,NA
VILHENA,CACOAL,2022,67,NA,NA,NA,NA,NA
VILHENA,JUÍNA,2000,NA,NA,NA,NA,NA,NA
VILHENA,JUÍNA,2001,NA,NA,NA,NA,NA,NA
VILHENA,JUÍNA,2002,NA,NA,NA,NA,NA,NA
VILHENA,JUÍNA,2005,NA,NA,NA,NA,NA,NA
VILHENA,JUÍNA,2007,NA,NA,NA,NA,NA,NA
VILHENA,JUÍNA,2008,NA,NA,NA,NA,NA,NA
VILHENA,JUÍNA,2009,NA,NA,NA,NA,NA,NA
VILHENA,JUÍNA,2010,79,25.31645569620253,0,0,0,0
VILHENA,JUÍNA,2011,67,44.776119402985074,0,0,0,0
VILHENA,JUÍNA,2012,75,13.333333333333334,0,0,0,0
VILHENA,JUÍNA,2013,67,59.701492537313435,14.92537313432836,14.92537313432836,0,0
VILHENA,JUÍNA,2014,67,29.850746268656717,14.92537313432836,0,0,0
VILHENA,JUÍNA,2015,79,12.658227848101266,0,0,0,0
VILHENA,JUÍNA,2016,47,42.5531914893617,21.27659574468085,0,0,0
VILHENA,JUÍNA,2017,72,41.666666666666664,13.888888888888888,0,13.888888888888888,0
VILHENA,JUÍNA,2018,57,35.08771929824561,17.543859649122805,0,0,0
VILHENA,JUÍNA,2019,63,15.873015873015872,0,0,0,0
VILHENA,JUÍNA,2020,63,NA,NA,NA,NA,NA
VILHENA,JUÍNA,2021,76,NA,NA,NA,NA,NA
VILHENA,JUÍNA,2022,77,NA,NA,NA,NA,NA
VILHENA,JUÍNA,2023,NA,NA,NA,NA,NA,NA
VILHENA,VILHENA,2000,NA,NA,NA,NA,NA,NA
VILHENA,VILHENA,2001,NA,NA,NA,NA,NA,NA
VILHENA,VILHENA,2002,NA,NA,NA,NA,NA,NA
VILHENA,VILHENA,2005,NA,NA,NA,NA,NA,NA
VILHENA,VILHENA,2007,NA,NA,NA,NA,NA,NA
VILHENA,VILHENA,2008,NA,NA,NA,NA,NA,NA
VILHENA,VILHENA,2009,NA,NA,NA,NA,NA,NA
VILHENA,VILHENA,2010,48,41.666666666666664,0,0,0,0
VILHENA,VILHENA,2011,39,51.28205128205128,0,0,25.64102564102564,0
